wind_code,,trading_date,wind_code,open_price,high_price,low_price,close_price,volume,vwap,turn,free_turn,is_st,trade_status,susp_days,susp_reason,max_up_or_down,close_adj,return1,return5,return_bn
000975.SZ,587,2013-07-10,000975.SZ,8.13,8.44,8.1,8.36,4867297.0,8.275577183804481,0.7813607663708245,1.218597916220564,0.0,交易,,,0.0,38.239258639999996,0.028290282902828867,0.03947368421052633,-0.05475962453275394
000975.SZ,588,2013-07-11,000975.SZ,8.49,9.15,8.42,8.79,10914086.0,8.82385105816465,1.7520686740909968,2.7324986449464723,0.0,交易,,,0.0,40.20611045999999,0.0514354066985645,-0.023890784982935065,-0.5757344988900835
000975.SZ,589,2013-07-12,000975.SZ,8.8,9.0,8.68,8.95,7423392.999999999,8.861136935630379,1.1916979883396908,1.858553369783336,0.0,交易,,,0.0,40.937962299999995,0.018202502844141266,-0.07374301675977657,-1.1538126230159087
000975.SZ,590,2013-07-15,000975.SZ,8.9,8.95,8.68,8.84,9904141.0,8.815839485726222,1.5899393856599884,2.4796443661758576,0.0,交易,,,0.0,40.434814159999995,-0.012290502793296132,-0.04864253393665152,-0.709765957483293
000975.SZ,591,2013-07-16,000975.SZ,8.77,8.96,8.74,8.86,6189774.0,8.819376668679665,0.9936616886748854,1.5496990831412645,0.0,交易,,,0.0,40.526295639999994,0.002262443438914019,-0.02483069977426622,-0.5861897683403864
000975.SZ,592,2013-07-17,000975.SZ,8.86,9.03,8.65,8.69,6157159.0,8.834003263518127,0.9884259117343814,1.5415334480798464,0.0,交易,,,0.0,39.74870306,-0.019187358916478492,-0.016110471806674354,-0.692564529450841
000975.SZ,593,2013-07-18,000975.SZ,8.58,8.78,8.56,8.58,4140902.0,8.658520631495268,0.6647505504978388,1.0367344644211285,0.0,交易,,,0.0,39.24555492,-0.012658227848101222,-0.03146853146853146,-0.7897292644377922
000975.SZ,594,2013-07-19,000975.SZ,8.65,8.76,8.28,8.29,4664776.0,8.538249617988088,0.74884950524043,1.167893866603106,0.0,交易,,,0.0,37.91907345999999,-0.03379953379953393,0.004825090470446547,-0.4934386273808046
000975.SZ,595,2013-07-22,000975.SZ,8.29,8.46,8.16,8.41,2730196.0,8.366952629042018,0.4382859806793297,0.6835438964323975,0.0,交易,,,0.0,38.46796234,0.014475271411339197,-0.0428061831153389,-0.701849942451904
000975.SZ,596,2013-07-23,000975.SZ,8.51,8.7,8.42,8.64,6618407.000000001,8.593233039309911,1.0624713399806978,1.657013529048997,0.0,交易,,,0.0,39.51999936,0.027348394768133222,-0.06944444444444464,-0.7075738228581528
000975.SZ,597,2013-07-24,000975.SZ,8.56,8.64,8.43,8.55,4768069.0,8.529558674591327,0.7654314187009691,1.1937547570645202,0.0,交易,,,0.0,39.1083327,-0.01041666666666674,-0.057309941520467755,-0.4820113019034472
000975.SZ,598,2013-07-25,000975.SZ,8.55,8.61,8.3,8.31,4104192.0,8.414886706080027,0.6588573917829561,1.0275435871221972,0.0,交易,,,0.0,38.01055494,-0.028070175438596467,-0.014440433212996595,-0.6311668699164228
000975.SZ,599,2013-07-26,000975.SZ,8.32,8.4,8.26,8.33,2430789.0,8.306335638346232,0.3902213396728759,0.6085830410948558,0.0,交易,,,0.0,38.10203642,0.002406738868832692,-0.015606242496998934,-0.7962523394466293
000975.SZ,600,2013-07-29,000975.SZ,8.36,8.36,7.98,8.05,5261028.0,8.078205666269026,0.8445675022457775,1.3171741436731808,0.0,交易,,,0.0,36.8212957,-0.03361344537815114,0.032298136645962705,-0.4994226934928203
000975.SZ,601,2013-07-30,000975.SZ,8.13,8.17,7.98,8.04,3229213.0,8.079123272450595,0.5183945718649652,0.8084799906051257,0.0,交易,,,0.0,36.775554959999994,-0.001242236024844856,0.054726368159204064,-0.22603935883577636
000975.SZ,602,2013-07-31,000975.SZ,8.03,8.15,7.98,8.06,2068095.0,8.087859696967499,0.3319970599960657,0.5177773736729374,0.0,交易,,,0.0,36.86703644,0.0024875621890549926,0.06079404466501237,0.24998787337522083
000975.SZ,603,2013-08-01,000975.SZ,8.02,8.19,8.02,8.19,2940535.0,8.145257682700597,0.4720522871606628,0.7362052949663102,0.0,交易,,,0.0,37.46166605999999,0.01612903225806428,0.04029304029304037,0.33024874138987453
000975.SZ,604,2013-08-02,000975.SZ,8.2,8.35,8.17,8.2,3513042.0,8.237628926725042,0.5639584330713523,0.8795406692452346,0.0,交易,,,0.0,37.50740679999999,0.0012210012210012167,0.060975609756097615,0.7438836674018209
