2011-01-31,0.052940776351299616
2011-02-01,0.05280275678067548
2011-02-09,0.07750925773210413
2011-02-10,0.05208455192285983
2011-02-11,0.03191118257844611
2011-02-14,0.03268707912617527
2011-02-15,0.003850672926100426
2011-02-16,-0.0005112339466997173
2011-02-17,0.0010925803086983953
2011-02-18,0.01049297495083256
2011-02-21,0.003879060537419365
2011-02-22,0.03639844231018506
2011-02-23,0.02102306350871377
2011-02-24,-0.001342804681937037
2011-02-25,0.010567230861391566
2011-02-28,0.009544832428490248
2011-03-01,0.010325214710895265
2011-03-02,0.01546924850142962
2011-03-03,0.026043407168501124
2011-03-04,0.012055517200816903
2011-03-07,0.010155620198659378
2011-03-08,-0.006844190348799475
2011-03-09,0.0015068864186615148
2011-03-10,-0.011724782067933849
2011-03-11,-0.004153497551563503
2011-03-14,-0.017999494271041007
2011-03-15,-0.0061160968294469865
2011-03-16,-0.0049918742504691796
2011-03-17,0.015488060791080054
2011-03-18,0.015060978484988071
2011-03-21,0.015686098787087915
2011-03-22,-0.0019989008475827102
2011-03-23,-0.023385914217720415
2011-03-24,-0.03488120286896814
2011-03-25,-0.029172499584379043
2011-03-28,-0.02677219826839108
2011-03-29,-0.002842735239402521
2011-03-30,0.017577974003919423
2011-03-31,0.019009238456013468
2011-04-01,0.005630097263300461
2011-04-06,0.018852093580351913
2011-04-07,0.009729514803555845
2011-04-08,-0.0018517995786193383
2011-04-11,0.0097467115697896
2011-04-12,0.00029193311804106187
2011-04-13,-0.00403850266473375
2011-04-14,0.005310326719224831
2011-04-15,0.00025804142710944236
2011-04-18,-0.02329065951954827
2011-04-19,-0.029519295641979124
2011-04-20,-0.04792378416552713
2011-04-21,-0.08373742622809935
2011-04-22,-0.06628396123390767
2011-04-25,-0.03288447596876033
2011-04-26,-0.03658090342330946
2011-04-27,-0.02053302241095596
2011-04-28,0.015242916130288458
2011-04-29,0.009998428468965004
2011-05-03,0.0019360186428155242
2011-05-04,0.026245797238274898
2011-05-05,0.0070130672896677165
2011-05-06,0.010497035905658833
2011-05-09,0.00197450791389796
2011-05-10,-0.00786363265127686
2011-05-11,-0.0063123452251978695
2011-05-12,0.0033460938094447756
2011-05-13,-0.008104778171420237
2011-05-16,-0.04433316515066749
2011-05-17,-0.038088148862429734
2011-05-18,-0.056217948401274295
2011-05-19,-0.05963620841306656
2011-05-20,-0.08077444986175127
2011-05-23,-0.057354689269405325
2011-05-24,-0.04152581684539962
2011-05-25,-0.017517848141210792
2011-05-26,-0.024375876158211202
2011-05-27,0.017872743247394778
2011-05-30,0.03959609837146277
2011-05-31,0.02266369008313785
2011-06-01,-0.010011059040732774
2011-06-02,0.006615413233922467
2011-06-03,-0.011117377092862004
2011-06-07,-0.004448393189211565
2011-06-08,-0.0174422714399071
2011-06-09,-0.01708898548029467
2011-06-10,-0.030748866137605073
2011-06-13,-0.04017138649689056
2011-06-14,-0.04128822780791959
2011-06-15,-0.03404982998439334
2011-06-16,0.007689768875371614
2011-06-17,0.045260629892373304
2011-06-20,0.07137446975231332
2011-06-21,0.059558733153349065
2011-06-22,0.04867490348024565
2011-06-23,0.04097412300413323
2011-06-24,0.022028640970208718
2011-06-27,0.03227514808386174
2011-06-28,0.037457859311405266
2011-06-29,0.055170644330266534
2011-06-30,0.043234627705330125
2011-07-01,0.03564485815758879
2011-07-04,0.020661553830986452
2011-07-05,-0.003767077472866055
2011-07-06,0.011618759423212064
2011-07-07,0.022257514760469065
2011-07-08,0.03215468583786095
2011-07-11,0.023671555634508266
2011-07-12,0.02784234512898653
2011-07-13,0.009692733034164073
2011-07-14,-0.01526253148511439
2011-07-15,-0.017758059499681234
2011-07-18,-0.05744178405102691
2011-07-19,-0.04067564608953757
2011-07-20,-0.02577000869255767
2011-07-21,-0.015960534367505514
2011-07-22,-0.029744679241877233
2011-07-25,0.01807796250912046
2011-07-26,0.009225980850938722
2011-07-27,-0.004165538268285904
2011-07-28,0.0018522888559096965
2011-07-29,-0.011381711483144603
2011-08-01,-0.06818004557216319
2011-08-02,-0.06721397272931219
2011-08-03,-0.05770638567582726
2011-08-04,-0.042499853278726706
2011-08-05,-0.010573589606181344
2011-08-08,0.059669303594928905
2011-08-09,0.056034190187680286
2011-08-10,0.04025704651648706
2011-08-11,0.0016605283184134721
2011-08-12,-0.017465553084824687
2011-08-15,-0.03564640093314622
2011-08-16,-0.009448686911572923
2011-08-17,-0.008846873067003169
2011-08-18,0.027886753741406776
2011-08-19,0.041701177267350904
2011-08-22,0.036202869544550015
2011-08-23,0.00367811901945416
2011-08-24,-0.0007164986786374911
2011-08-25,-0.024606142740540113
2011-08-26,-0.04020719523997919
2011-08-29,-0.05590700640948303
2011-08-30,-0.0531694166888763
2011-08-31,-0.025241950600525073
2011-09-01,-0.03018385771491409
2011-09-02,-0.024948741260095705
2011-09-05,-0.01665117953119724
2011-09-06,0.0038313967440903787
2011-09-07,-0.019185606385452504
2011-09-08,-0.009470025768363938
2011-09-09,-0.02492271218593984
2011-09-13,-0.0036944571334354233
2011-09-14,0.01309498547482988
2011-09-15,-0.018319247684324115
2011-09-16,-0.023719884054964033
2011-09-19,-0.016827292863585523
2011-09-20,-0.01751080810687721
2011-09-21,-0.06159016054408291
2011-09-22,-0.06333262439562494
2011-09-23,-0.06004699286449935
2011-09-26,-0.05047961868488488
2011-09-27,-0.057015665166128326
2011-09-28,-0.006894661328015543
2011-09-29,0.04023531601455644
2011-09-30,0.03981451961544079
2011-10-10,0.05029368981344198
2011-10-11,0.01992883793363542
2011-10-12,-0.018986316137735132
